Date,cases,deaths,Country,population,continent,"14 day cases/100,000"
03/19/2020,8,0,New_Zealand,4783062.0,Oceania,0.58539906
03/18/2020,12,0,New_Zealand,4783062.0,Oceania,0.41814219
03/15/2020,2,0,New_Zealand,4783062.0,Oceania,0.16725687
03/14/2020,1,0,New_Zealand,4783062.0,Oceania,0.12544266
07/03/2020,1,0,New_Zealand,4783062.0,Oceania,0.10453555
06/03/2020,1,0,New_Zealand,4783062.0,Oceania,0.08362844
05/03/2020,1,0,New_Zealand,4783062.0,Oceania,0.06272133
04/03/2020,1,0,New_Zealand,4783062.0,Oceania,0.04181422
02/28/2020,1,0,New_Zealand,4783062.0,Oceania,0.02090711
12/14/2020,7,0,Singapore,5804343.0,Asia,1.84344723
12/13/2020,8,0,Singapore,5804343.0,Asia,1.8606756999999998
12/12/2020,8,0,Singapore,5804343.0,Asia,1.82621875
11/12/2020,6,0,Singapore,5804343.0,Asia,1.75730483
10/12/2020,6,0,Singapore,5804343.0,Asia,1.74007635
09/12/2020,12,0,Singapore,5804343.0,Asia,1.75730483
08/12/2020,13,0,Singapore,5804343.0,Asia,1.8606756999999998
07/12/2020,5,0,Singapore,5804343.0,Asia,1.72284787
06/12/2020,13,0,Singapore,5804343.0,Asia,1.84344723
05/12/2020,3,0,Singapore,5804343.0,Asia,1.7056194
04/12/2020,9,0,Singapore,5804343.0,Asia,1.72284787
03/12/2020,2,0,Singapore,5804343.0,Asia,1.63670548
02/12/2020,10,0,Singapore,5804343.0,Asia,1.68839092
01/12/2020,5,0,Singapore,5804343.0,Asia,1.619477
11/30/2020,8,0,Singapore,5804343.0,Asia,1.619477
11/29/2020,6,1,Singapore,5804343.0,Asia,1.53333461
11/28/2020,4,0,Singapore,5804343.0,Asia,1.46442069
11/27/2020,5,0,Singapore,5804343.0,Asia,1.60224852
11/26/2020,7,0,Singapore,5804343.0,Asia,1.7056194
11/25/2020,18,0,Singapore,5804343.0,Asia,1.89513266
11/24/2020,5,0,Singapore,5804343.0,Asia,1.74007635
11/23/2020,12,0,Singapore,5804343.0,Asia,1.79176179
11/22/2020,5,0,Singapore,5804343.0,Asia,1.619477
11/21/2020,4,0,Singapore,5804343.0,Asia,1.65393396
11/20/2020,4,0,Singapore,5804343.0,Asia,1.65393396
11/19/2020,5,0,Singapore,5804343.0,Asia,1.7056194
11/18/2020,6,0,Singapore,5804343.0,Asia,1.74007635
11/17/2020,5,0,Singapore,5804343.0,Asia,1.79176179
11/16/2020,3,0,Singapore,5804343.0,Asia,1.72284787
11/15/2020,2,0,Singapore,5804343.0,Asia,1.74007635
11/14/2020,12,0,Singapore,5804343.0,Asia,1.91236114
11/13/2020,11,0,Singapore,5804343.0,Asia,1.8606756999999998
12/11/2020,18,0,Singapore,5804343.0,Asia,1.79176179
11/11/2020,9,0,Singapore,5804343.0,Asia,1.60224852
10/11/2020,8,0,Singapore,5804343.0,Asia,1.56779157
09/11/2020,2,0,Singapore,5804343.0,Asia,1.48164917
08/11/2020,7,0,Singapore,5804343.0,Asia,1.53333461
07/11/2020,4,0,Singapore,5804343.0,Asia,1.65393396
06/11/2020,7,0,Singapore,5804343.0,Asia,1.75730483
05/11/2020,7,0,Singapore,5804343.0,Asia,1.77453331
04/11/2020,9,0,Singapore,5804343.0,Asia,1.8606756999999998
03/11/2020,1,0,Singapore,5804343.0,Asia,1.80899027
02/11/2020,4,0,Singapore,5804343.0,Asia,1.8606756999999998
01/11/2020,12,0,Singapore,5804343.0,Asia,1.91236114
10/31/2020,9,0,Singapore,5804343.0,Asia,1.75730483
10/30/2020,7,0,Singapore,5804343.0,Asia,1.75730483
10/29/2020,7,0,Singapore,5804343.0,Asia,1.68839092
10/28/2020,7,0,Singapore,5804343.0,Asia,1.65393396
10/27/2020,3,0,Singapore,5804343.0,Asia,1.60224852
10/26/2020,5,0,Singapore,5804343.0,Asia,1.619477
10/25/2020,14,0,Singapore,5804343.0,Asia,1.7056194
10/24/2020,10,0,Singapore,5804343.0,Asia,1.58502004
10/23/2020,8,0,Singapore,5804343.0,Asia,1.58502004
10/22/2020,12,0,Singapore,5804343.0,Asia,1.60224852
10/21/2020,6,0,Singapore,5804343.0,Asia,1.56779157
10/20/2020,4,0,Singapore,5804343.0,Asia,1.65393396
10/19/2020,7,0,Singapore,5804343.0,Asia,1.7056194
10/18/2020,3,0,Singapore,5804343.0,Asia,1.79176179
10/17/2020,9,0,Singapore,5804343.0,Asia,1.84344723
10/16/2020,3,0,Singapore,5804343.0,Asia,1.8606756999999998
10/15/2020,5,0,Singapore,5804343.0,Asia,2.53258638
10/14/2020,4,0,Singapore,5804343.0,Asia,2.44644398
10/13/2020,4,1,Singapore,5804343.0,Asia,2.84269899
12/10/2020,10,0,Singapore,5804343.0,Asia,3.03221226
11/10/2020,7,0,Singapore,5804343.0,Asia,3.11835465
10/10/2020,10,0,Singapore,5804343.0,Asia,3.34232488
09/10/2020,9,0,Singapore,5804343.0,Asia,3.35955336
08/10/2020,10,0,Singapore,5804343.0,Asia,3.46292423
07/10/2020,11,0,Singapore,5804343.0,Asia,3.49738119
06/10/2020,7,0,Singapore,5804343.0,Asia,3.66966597
05/10/2020,12,0,Singapore,5804343.0,Asia,4.06592098
04/10/2020,6,0,Singapore,5804343.0,Asia,4.16929186
03/10/2020,10,0,Singapore,5804343.0,Asia,4.32434816
02/10/2020,42,0,Singapore,5804343.0,Asia,4.34157664
09/30/2020,27,0,Singapore,5804343.0,Asia,4.3760335999999995
09/29/2020,15,0,Singapore,5804343.0,Asia,4.49663295
09/28/2020,15,0,Singapore,5804343.0,Asia,5.06517275
09/27/2020,20,0,Singapore,5804343.0,Asia,5.65094103
09/26/2020,11,0,Singapore,5804343.0,Asia,6.02996756
09/25/2020,15,0,Singapore,5804343.0,Asia,7.32210347
09/24/2020,12,0,Singapore,5804343.0,Asia,8.14907045
09/23/2020,21,0,Singapore,5804343.0,Asia,9.23446461
09/22/2020,30,0,Singapore,5804343.0,Asia,9.68240505
09/21/2020,18,0,Singapore,5804343.0,Asia,9.54457722
09/20/2020,15,0,Singapore,5804343.0,Asia,9.92360376
09/19/2020,11,0,Singapore,5804343.0,Asia,10.940083999999999
09/18/2020,18,0,Singapore,5804343.0,Asia,10.75057074
09/17/2020,26,0,Singapore,5804343.0,Asia,11.267425099999999
09/16/2020,34,0,Singapore,5804343.0,Asia,10.95731248
09/15/2020,48,0,Singapore,5804343.0,Asia,11.06068335
09/14/2020,49,0,Singapore,5804343.0,Asia,10.940083999999999
09/13/2020,42,0,Singapore,5804343.0,Asia,11.0262264
