Country,Total Tests,Daily Tests,date
dominican-republic,194461,2101,07/13/2020
dominican-republic,198496,4035,07/14/2020
dominican-republic,201669,3173,07/15/2020
dominican-republic,205438,3769,07/16/2020
dominican-republic,209252,3814,07/17/2020
dominican-republic,213085,3833,07/18/2020
dominican-republic,216481,3396,07/19/2020
dominican-republic,218826,2345,07/20/2020
dominican-republic,222586,3760,07/21/2020
dominican-republic,226693,4107,07/22/2020
dominican-republic,230654,3961,07/23/2020
dominican-republic,235289,4635,07/24/2020
dominican-republic,240776,5487,07/25/2020
dominican-republic,244643,3867,07/26/2020
dominican-republic,246953,2310,07/27/2020
dominican-republic,250424,3471,07/28/2020
dominican-republic,255356,4932,07/29/2020
dominican-republic,260171,4815,07/30/2020
dominican-republic,264286,4115,07/31/2020
dominican-republic,266844,2558,08/01/2020
dominican-republic,268529,1685,08/02/2020
dominican-republic,273701,5172,08/03/2020
dominican-republic,278435,4734,08/04/2020
dominican-republic,281926,3491,08/05/2020
dominican-republic,286128,4202,08/06/2020
dominican-republic,290267,4139,08/07/2020
dominican-republic,294039,3772,08/08/2020
dominican-republic,297492,3453,08/09/2020
dominican-republic,300134,2642,08/10/2020
dominican-republic,304501,4367,08/11/2020
dominican-republic,308187,3686,08/12/2020
dominican-republic,313291,5104,08/13/2020
dominican-republic,317643,4352,08/14/2020
dominican-republic,322056,4413,08/15/2020
dominican-republic,324463,2407,08/16/2020
dominican-republic,326644,2181,08/17/2020
dominican-republic,331160,4516,08/18/2020
dominican-republic,335478,4318,08/19/2020
dominican-republic,339860,4382,08/20/2020
dominican-republic,343796,3936,08/21/2020
dominican-republic,347263,3467,08/22/2020
dominican-republic,350033,2770,08/23/2020
dominican-republic,353254,3221,08/24/2020
dominican-republic,355839,2585,08/25/2020
dominican-republic,358533,2694,08/26/2020
dominican-republic,360999,2466,08/27/2020
dominican-republic,363807,2808,08/28/2020
dominican-republic,367146,3339,08/29/2020
dominican-republic,370875,3729,08/30/2020
dominican-republic,373001,2126,08/31/2020
dominican-republic,376121,3120,09/01/2020
dominican-republic,379929,3808,09/02/2020
dominican-republic,386121,6192,09/03/2020
dominican-republic,391190,5069,09/04/2020
dominican-republic,394791,3601,09/05/2020
dominican-republic,397645,2854,09/06/2020
dominican-republic,400138,2493,09/07/2020
dominican-republic,403755,3617,09/08/2020
dominican-republic,408014,4259,09/09/2020
dominican-republic,411664,3650,09/10/2020
dominican-republic,419327,0,09/12/2020
dominican-republic,422070,2743,09/13/2020
dominican-republic,425502,3432,09/14/2020
dominican-republic,429423,3921,09/15/2020
dominican-republic,433848,4425,09/16/2020
dominican-republic,437317,3469,09/17/2020
dominican-republic,442354,5037,09/18/2020
dominican-republic,446239,3885,09/19/2020
dominican-republic,449589,3350,09/20/2020
dominican-republic,452188,2599,09/21/2020
dominican-republic,455525,3337,09/22/2020
dominican-republic,458581,3056,09/23/2020
dominican-republic,462287,3706,09/24/2020
dominican-republic,465821,3534,09/25/2020
dominican-republic,470261,4440,09/26/2020
dominican-republic,472421,2160,09/27/2020
dominican-republic,477407,0,09/29/2020
dominican-republic,481002,3595,09/30/2020
dominican-republic,484751,3749,10/01/2020
dominican-republic,488732,3981,10/02/2020
dominican-republic,493091,4359,10/03/2020
dominican-republic,496200,3109,10/04/2020
dominican-republic,498081,1881,10/05/2020
dominican-republic,502680,4599,10/06/2020
dominican-republic,506418,3738,10/07/2020
dominican-republic,510984,4566,10/08/2020
dominican-republic,515598,4614,10/09/2020
dominican-republic,519366,3768,10/10/2020
dominican-republic,522112,2746,10/11/2020
dominican-republic,523637,1525,10/12/2020
dominican-republic,528987,5350,10/13/2020
dominican-republic,531666,2679,10/14/2020
dominican-republic,535572,3906,10/15/2020
dominican-republic,539053,3481,10/16/2020
dominican-republic,542227,3174,10/17/2020
dominican-republic,545492,3265,10/18/2020
dominican-republic,547737,2245,10/19/2020
dominican-republic,551041,3304,10/20/2020
dominican-republic,554736,3695,10/21/2020
dominican-republic,558508,3772,10/22/2020
dominican-republic,563639,5131,10/23/2020
dominican-republic,567976,4337,10/24/2020
dominican-republic,570751,2775,10/25/2020
dominican-republic,572506,1755,10/26/2020
dominican-republic,578567,6061,10/27/2020
dominican-republic,582708,4141,10/28/2020
dominican-republic,588002,5294,10/29/2020
dominican-republic,594704,6702,10/30/2020
dominican-republic,598728,4024,10/31/2020
dominican-republic,602101,3373,11/01/2020
dominican-republic,605360,3259,11/02/2020
dominican-republic,609031,3671,11/03/2020
dominican-republic,612758,3727,11/04/2020
dominican-republic,616366,3608,11/05/2020
dominican-republic,619292,2926,11/06/2020
dominican-republic,622881,3589,11/07/2020
dominican-republic,625828,2947,11/08/2020
dominican-republic,629295,3467,11/09/2020
dominican-republic,630586,1291,11/10/2020
dominican-republic,633837,3251,11/11/2020
dominican-republic,640206,6369,11/12/2020
dominican-republic,644538,4332,11/13/2020
dominican-republic,648559,4021,11/14/2020
dominican-republic,652070,3511,11/15/2020
dominican-republic,655291,3221,11/16/2020
dominican-republic,659160,3869,11/17/2020
dominican-republic,665035,5875,11/18/2020
dominican-republic,670174,5139,11/19/2020
dominican-republic,676578,6404,11/20/2020
dominican-republic,682193,5615,11/21/2020
dominican-republic,685707,3514,11/22/2020
dominican-republic,687292,1585,11/23/2020
dominican-republic,691988,4696,11/24/2020
dominican-republic,704580,0,11/26/2020
dominican-republic,715862,0,11/28/2020
dominican-republic,718735,2873,11/29/2020
dominican-republic,720805,2070,11/30/2020
dominican-republic,727606,6801,12/01/2020
dominican-republic,732425,4819,12/02/2020
dominican-republic,738156,5731,12/03/2020
dominican-republic,746654,8498,12/04/2020
dominican-republic,753133,6479,12/05/2020
dominican-republic,757043,3910,12/06/2020
dominican-republic,761012,3969,12/07/2020
dominican-republic,766071,5059,12/08/2020
dominican-republic,774387,8316,12/09/2020
dominican-republic,778887,4500,12/10/2020
dominican-republic,784626,5739,12/11/2020
dominican-republic,790739,6113,12/12/2020
dominican-republic,793563,2824,12/13/2020
dominican-republic,797371,3808,12/14/2020
dominican-republic,801531,4160,12/15/2020
dominican-republic,806580,5049,12/16/2020
dominican-republic,811130,4550,12/17/2020
dominican-republic,818104,6974,12/18/2020
dominican-republic,826029,7925,12/19/2020
dominican-republic,829781,3752,12/20/2020
dominican-republic,835431,5650,12/21/2020
dominican-republic,838784,3353,12/22/2020
dominican-republic,843393,4609,12/23/2020
dominican-republic,850082,6689,12/24/2020
dominican-republic,853047,2965,12/25/2020
dominican-republic,855855,2808,12/26/2020
dominican-republic,857895,2040,12/27/2020
dominican-republic,860206,2311,12/28/2020
dominican-republic,865594,5388,12/29/2020
dominican-republic,869860,4266,12/30/2020
dominican-republic,876244,6384,12/31/2020
dominican-republic,878581,2337,01/01/2021
dominican-republic,879918,1337,01/02/2021
dominican-republic,885776,5858,01/03/2021
dominican-republic,887402,1626,01/04/2021
dominican-republic,889180,1778,01/05/2021
dominican-republic,892748,3568,01/06/2021
dominican-republic,898033,5285,01/07/2021
dominican-republic,904944,6911,01/08/2021
dominican-republic,909877,4933,01/09/2021
dominican-republic,914256,4379,01/10/2021
dominican-republic,919721,5465,01/11/2021
dominican-republic,927749,8028,01/12/2021
dominican-republic,932589,4840,01/13/2021
dominican-republic,938753,6164,01/14/2021
dominican-republic,947423,8670,01/15/2021
dominican-republic,953837,6414,01/16/2021
dominican-republic,960804,6967,01/17/2021
dominican-republic,966545,5741,01/18/2021
dominican-republic,973586,7041,01/19/2021
dominican-republic,981506,7920,01/20/2021
dominican-republic,989038,7532,01/21/2021
dominican-republic,995970,6932,01/22/2021
dominican-republic,1003477,7507,01/23/2021
dominican-republic,1008077,4600,01/24/2021
dominican-republic,1012644,4567,01/25/2021
dominican-republic,1017664,5020,01/26/2021
dominican-republic,1026338,8674,01/27/2021
dominican-republic,1033532,7194,01/28/2021
dominican-republic,1044861,11329,01/29/2021
dominican-republic,1051813,6952,01/30/2021
dominican-republic,1062607,0,02/01/2021
dominican-republic,1068693,6086,02/02/2021
dominican-republic,1076923,8230,02/03/2021
dominican-republic,1084728,7805,02/04/2021
dominican-republic,1094196,9468,02/05/2021
dominican-republic,1102117,7921,02/06/2021
dominican-republic,1107257,5140,02/07/2021
dominican-republic,1109443,2186,02/08/2021
dominican-republic,1114834,5391,02/09/2021
dominican-republic,1121386,6552,02/10/2021
dominican-republic,1127561,6175,02/11/2021
dominican-republic,1134670,7109,02/12/2021
dominican-republic,1140464,5794,02/13/2021
dominican-republic,1146477,6013,02/14/2021
dominican-republic,1149682,3205,02/15/2021
dominican-republic,1153449,3767,02/16/2021
dominican-republic,1159480,6031,02/17/2021
dominican-republic,1165107,5627,02/18/2021
dominican-republic,1172161,7054,02/19/2021
dominican-republic,1178227,6066,02/20/2021
dominican-republic,1181810,3583,02/21/2021
dominican-republic,1184091,2281,02/22/2021
dominican-republic,1187973,3882,02/23/2021
dominican-republic,1192275,4302,02/24/2021
dominican-republic,1196844,4569,02/25/2021
dominican-republic,1203441,6597,02/26/2021
dominican-republic,1207621,4180,02/27/2021
dominican-republic,1210716,3095,02/28/2021
dominican-republic,1211817,1101,03/01/2021
dominican-republic,1215781,3964,03/02/2021
dominican-republic,1219587,3806,03/03/2021
dominican-republic,1223808,4221,03/04/2021
dominican-republic,1227215,3407,03/05/2021
dominican-republic,1236163,0,03/09/2021
south-korea,11,0,01/21/2020
south-korea,16,5,01/22/2020
south-korea,25,0,01/24/2020
south-korea,48,0,01/26/2020
south-korea,57,9,01/27/2020
south-korea,187,130,01/28/2020
south-korea,244,0,01/30/2020
south-korea,371,0,02/01/2020
south-korea,429,58,02/02/2020
south-korea,607,0,02/04/2020
south-korea,714,107,02/05/2020
south-korea,885,171,02/06/2020
south-korea,1130,245,02/07/2020
south-korea,1701,571,02/08/2020
south-korea,2340,639,02/09/2020
south-korea,2776,436,02/10/2020
south-korea,3629,853,02/11/2020
south-korea,5074,1445,02/12/2020
south-korea,5797,723,02/13/2020
south-korea,6854,1057,02/14/2020
south-korea,7519,665,02/15/2020
south-korea,7919,400,02/16/2020
south-korea,8171,252,02/17/2020
south-korea,9265,1094,02/18/2020
south-korea,10411,1146,02/19/2020
south-korea,12161,1750,02/20/2020
south-korea,14816,2655,02/21/2020
south-korea,19621,4805,02/22/2020
south-korea,22633,3012,02/23/2020
south-korea,28615,5982,02/24/2020
south-korea,36716,8101,02/25/2020
south-korea,46127,9411,02/26/2020
south-korea,57990,11863,02/27/2020
south-korea,70940,12950,02/28/2020
south-korea,85693,14753,02/29/2020
south-korea,96985,11292,03/01/2020
south-korea,109591,12606,03/02/2020
south-korea,125851,16260,03/03/2020
south-korea,136707,10856,03/04/2020
south-korea,146541,9834,03/05/2020
south-korea,164740,18199,03/06/2020
south-korea,178189,13449,03/07/2020
south-korea,188518,10329,03/08/2020
south-korea,196618,8100,03/09/2020
south-korea,210144,13526,03/10/2020
south-korea,222395,12251,03/11/2020
south-korea,230707,0,03/13/2020
south-korea,259533,0,03/16/2020
south-korea,291120,0,03/19/2020
south-korea,301139,10019,03/20/2020
south-korea,311805,10666,03/21/2020
south-korea,317240,5435,03/22/2020
south-korea,324408,7168,03/23/2020
south-korea,333142,8734,03/24/2020
south-korea,343618,10476,03/25/2020
south-korea,350573,6955,03/26/2020
south-korea,361742,11169,03/27/2020
south-korea,371361,9619,03/28/2020
south-korea,381663,0,03/30/2020
south-korea,393672,12009,03/31/2020
south-korea,404962,11290,04/01/2020
south-korea,413858,8896,04/02/2020
south-korea,424365,10507,04/03/2020
south-korea,441662,0,04/05/2020
south-korea,447509,5847,04/06/2020
south-korea,456654,9145,04/07/2020
south-korea,468145,11491,04/08/2020
south-korea,479202,11057,04/09/2020
south-korea,487753,8551,04/10/2020
south-korea,496409,8656,04/11/2020
south-korea,500833,4424,04/12/2020
south-korea,505352,4519,04/13/2020
south-korea,512787,7435,04/14/2020
south-korea,519526,6739,04/15/2020
south-korea,524507,4981,04/16/2020
south-korea,532277,7770,04/17/2020
south-korea,546866,0,04/19/2020
south-korea,551054,4188,04/20/2020
south-korea,558293,7239,04/21/2020
south-korea,565838,7545,04/22/2020
south-korea,573832,7994,04/23/2020
south-korea,579920,6088,04/24/2020
south-korea,592765,0,04/27/2020
south-korea,599311,6546,04/28/2020
south-korea,605890,6579,04/29/2020
south-korea,614384,0,05/01/2020
south-korea,619066,4682,05/02/2020
south-korea,622385,3319,05/03/2020
south-korea,625745,3360,05/04/2020
south-korea,631379,5634,05/05/2020
south-korea,635086,3707,05/06/2020
south-korea,640959,5873,05/07/2020
south-korea,645996,5037,05/08/2020
south-korea,650877,4881,05/09/2020
south-korea,657570,0,05/11/2020
south-korea,664560,6990,05/12/2020
south-korea,676341,11781,05/13/2020
south-korea,690762,14421,05/14/2020
south-korea,706872,16110,05/15/2020
south-korea,729993,0,05/17/2020
south-korea,737118,7125,05/18/2020
south-korea,748649,11531,05/19/2020
south-korea,760082,11433,05/20/2020
south-korea,770595,10513,05/21/2020
south-korea,782132,11537,05/22/2020
south-korea,792851,10719,05/23/2020
south-korea,807348,0,05/25/2020
south-korea,817431,10083,05/26/2020
south-korea,831815,14384,05/27/2020
south-korea,846296,14481,05/28/2020
south-korea,860563,14267,05/29/2020
south-korea,876603,16040,05/30/2020
south-korea,887528,10925,05/31/2020
south-korea,897333,9805,06/01/2020
south-korea,910929,13596,06/02/2020
south-korea,928987,18058,06/03/2020
south-korea,945659,16672,06/04/2020
south-korea,962194,16535,06/05/2020
south-korea,977351,15157,06/06/2020
south-korea,986288,8937,06/07/2020
south-korea,993840,7552,06/08/2020
south-korea,1008538,14698,06/09/2020
south-korea,1025749,17211,06/10/2020
south-korea,1041394,15645,06/11/2020
south-korea,1057243,15849,06/12/2020
south-korea,1071352,14109,06/13/2020
south-korea,1078972,7620,06/14/2020
south-korea,1084926,5954,06/15/2020
south-korea,1097135,12209,06/16/2020
south-korea,1111334,14199,06/17/2020
south-korea,1123998,12664,06/18/2020
south-korea,1136873,12875,06/19/2020
south-korea,1149431,12558,06/20/2020
south-korea,1156392,6961,06/21/2020
south-korea,1162663,6271,06/22/2020
south-korea,1173734,11071,06/23/2020
south-korea,1188352,14618,06/24/2020
south-korea,1201578,13226,06/25/2020
south-korea,1213487,11909,06/26/2020
south-korea,1223914,10427,06/27/2020
south-korea,1232690,8776,06/28/2020
south-korea,1241455,8765,06/29/2020
south-korea,1252957,11502,06/30/2020
south-korea,1265705,12748,07/01/2020
south-korea,1276180,10475,07/02/2020
south-korea,1286201,10021,07/03/2020
south-korea,1297202,11001,07/04/2020
south-korea,1310504,0,07/06/2020
south-korea,1322519,12015,07/07/2020
south-korea,1335723,13204,07/08/2020
south-korea,1347859,12136,07/09/2020
south-korea,1361363,13504,07/10/2020
south-korea,1380314,0,07/12/2020
south-korea,1386467,6153,07/13/2020
south-korea,1396327,9860,07/14/2020
south-korea,1408019,11692,07/15/2020
south-korea,1417944,9925,07/16/2020
south-korea,1427907,9963,07/17/2020
south-korea,1437281,9374,07/18/2020
south-korea,1443346,6065,07/19/2020
south-korea,1448891,5545,07/20/2020
south-korea,1458526,9635,07/21/2020
south-korea,1470320,11794,07/22/2020
south-korea,1479436,9116,07/23/2020
south-korea,1489768,10332,07/24/2020
south-korea,1498953,9185,07/25/2020
south-korea,1503712,4759,07/26/2020
south-korea,1508204,4492,07/27/2020
south-korea,1517260,9056,07/28/2020
south-korea,1527981,10721,07/29/2020
south-korea,1537197,9216,07/30/2020
south-korea,1545466,8269,07/31/2020
south-korea,1553552,8086,08/01/2020
south-korea,1558478,4926,08/02/2020
south-korea,1562356,3878,08/03/2020
south-korea,1571056,8700,08/04/2020
south-korea,1579697,8641,08/05/2020
south-korea,1588456,8759,08/06/2020
south-korea,1596584,8128,08/07/2020
south-korea,1604409,7825,08/08/2020
south-korea,1607847,3438,08/09/2020
south-korea,1611907,4060,08/10/2020
south-korea,1620355,8448,08/11/2020
south-korea,1629277,8922,08/12/2020
south-korea,1637100,7823,08/13/2020
south-korea,1644952,7852,08/14/2020
south-korea,1653678,8726,08/15/2020
south-korea,1659782,6104,08/16/2020
south-korea,1665506,5724,08/17/2020
south-korea,1671823,6317,08/18/2020
south-korea,1684042,12219,08/19/2020
south-korea,1699085,15043,08/20/2020
south-korea,1716078,16993,08/21/2020
south-korea,1733373,17295,08/22/2020
south-korea,1743622,10249,08/23/2020
south-korea,1756427,12805,08/24/2020
south-korea,1775475,19048,08/25/2020
south-korea,1796711,21236,08/26/2020
south-korea,1817538,20827,08/27/2020
south-korea,1837006,19468,08/28/2020
south-korea,1855283,18277,08/29/2020
south-korea,1866149,10866,08/30/2020
south-korea,1879813,13664,08/31/2020
south-korea,1902337,22524,09/01/2020
south-korea,1923547,21210,09/02/2020
south-korea,1945028,21481,09/03/2020
south-korea,1984968,0,09/05/2020
south-korea,1996314,11346,09/06/2020
south-korea,2004188,7874,09/07/2020
south-korea,2022708,18520,09/08/2020
south-korea,2045701,22993,09/09/2020
south-korea,2066573,20872,09/10/2020
south-korea,2089788,23215,09/11/2020
south-korea,2107631,17843,09/12/2020
south-korea,2115565,7934,09/13/2020
south-korea,2123526,7961,09/14/2020
south-korea,2137268,13742,09/15/2020
south-korea,2152990,15722,09/16/2020
south-korea,2166384,13394,09/17/2020
south-korea,2180962,14578,09/18/2020
south-korea,2194457,13495,09/19/2020
south-korea,2202427,7970,09/20/2020
south-korea,2209053,6626,09/21/2020
south-korea,2221890,12837,09/22/2020
south-korea,2236372,14482,09/23/2020
south-korea,2248217,11845,09/24/2020
south-korea,2260701,12484,09/25/2020
south-korea,2271837,11136,09/26/2020
south-korea,2277639,5802,09/27/2020
south-korea,2282716,5077,09/28/2020
south-korea,2292988,10272,09/29/2020
south-korea,2302403,9415,09/30/2020
south-korea,2308406,6003,10/01/2020
south-korea,2313782,5376,10/02/2020
south-korea,2318572,4790,10/03/2020
south-korea,2324229,5657,10/04/2020
south-korea,2329931,5702,10/05/2020
south-korea,2342696,12765,10/06/2020
south-korea,2355935,13239,10/07/2020
south-korea,2367866,11931,10/08/2020
south-korea,2379534,11668,10/09/2020
south-korea,2385702,6168,10/10/2020
south-korea,2391180,5478,10/11/2020
south-korea,2396418,5238,10/12/2020
south-korea,2408647,12229,10/13/2020
south-korea,2423058,14411,10/14/2020
south-korea,2432477,9419,10/15/2020
south-korea,2442071,9594,10/16/2020
south-korea,2451209,9138,10/17/2020
south-korea,2456748,5539,10/18/2020
south-korea,2462463,5715,10/19/2020
south-korea,2471932,9469,10/20/2020
south-korea,2483998,12066,10/21/2020
south-korea,2495512,11514,10/22/2020
south-korea,2508191,12679,10/23/2020
south-korea,2518791,10600,10/24/2020
south-korea,2524464,5673,10/25/2020
south-korea,2531501,7037,10/26/2020
south-korea,2544584,13083,10/27/2020
south-korea,2560056,15472,10/28/2020
south-korea,2571830,11774,10/29/2020
south-korea,2585858,14028,10/30/2020
south-korea,2598814,12956,10/31/2020
south-korea,2605792,6978,11/01/2020
south-korea,2611126,5334,11/02/2020
south-korea,2624044,12918,11/03/2020
south-korea,2638005,13961,11/04/2020
south-korea,2648644,10639,11/05/2020
south-korea,2660685,12041,11/06/2020
south-korea,2671032,10347,11/07/2020
south-korea,2677232,6200,11/08/2020
south-korea,2683397,6165,11/09/2020
south-korea,2696105,12708,11/10/2020
south-korea,2707846,11741,11/11/2020
south-korea,2720488,12642,11/12/2020
south-korea,2731292,10804,11/13/2020
south-korea,2742597,11305,11/14/2020
south-korea,2750500,7903,11/15/2020
south-korea,2759377,8877,11/16/2020
south-korea,2774553,15176,11/17/2020
south-korea,2791674,17121,11/18/2020
south-korea,2808318,16644,11/19/2020
south-korea,2825300,16982,11/20/2020
south-korea,2845401,20101,11/21/2020
south-korea,2854861,9460,11/22/2020
south-korea,2865680,10819,11/23/2020
south-korea,2888630,22950,11/24/2020
south-korea,2910567,21937,11/25/2020
south-korea,2932685,22118,11/26/2020
south-korea,2952940,20255,11/27/2020
south-korea,2973210,20270,11/28/2020
south-korea,2984142,10932,11/29/2020
south-korea,2997807,13665,11/30/2020
south-korea,3019105,21298,12/01/2020
south-korea,3041816,22711,12/02/2020
south-korea,3066098,24282,12/03/2020
south-korea,3093393,27295,12/04/2020
south-korea,3114229,20836,12/05/2020
south-korea,3127151,12922,12/06/2020
south-korea,3141366,14215,12/07/2020
south-korea,3150051,8685,12/08/2020
south-korea,3178156,28105,12/09/2020
